ORI, DSN, STOP_DATE, SEQ_NO, REF_NO, EVENT_NO, SEX, RACE, AGE_CODE, GEO, NLCCODE, STOP_LOCATION, VIOL_MOVING, VIOL_EQUIPMENT, VIOL_LICENSE, MOVING_SPEED, MOVING_LANE, MOVING_TAIL, MOVING_CMV, MOVINGHAZEQUIPIND, MOVING_SIGNAL, MOVING_OTHER, WARN_CITA_ISSUED, STOP_WARNING, STOP_CITATION, STOPARRESTIND, SEARCH_CONDUCT, DURATION_OF_SEARCH, CAUSE_CONSENT, CAUSE_DRG_ODOR, CAUSE_DOG_ALERT, CAUSE_PLN_VIEW, CAUSE_OFF_SFTY, CAUSE_INVNTRY, CAUSE_OTHER, CAUSE_INC_TO_ARR, SEARCHED_PERSON, SEARCHED_PROPERTY, CNTR_DISCOVERED, CNTR_DRUG_PAR, CNTR_CURRENCY, CNTR_WEAPON, CNTR_STLN_PROP, CNTR_OTHER, SEARCH_ARREST, CHRG_WAR_WAN, CHRG_DRUG_VIOL, CHRG_RESIST_ARR, CHRG_OFF_PERSON, CHRG_PROP_CRIME, CHRG_OTHER, CHRG_DWI, DELETE_FLAG, ENTER_DATE, ENTER_TIME, ENTER_ACID, LAST_UPDATE_DATE, LAST_UPDATE_TIME, LAST_UPDATE_ACID, LAST_UPDATE_ACTION, DISTRICT, SECOND_DSN, TIME_OF_STOP, RACE_BEFORE_STOP, RES_JURISDICTION, STOP_NO_ACTION, SEARCH_BOTH, CHRG_TRAFF_VIOL, VIOL_INVESTIGATIVE, STOP_OTHER, STATUS_CODE
MO0957300,494,3/19/2016,2,TA00098819,,F,B,D,,,N,M,,,S,,,,,,,Y,W,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.44.35,#YONAF1,,,,,,,47,N,N,,,,,,FIN
MO0957300,358,3/19/2016,0,TA00098895,,M,W,D,,,O,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.35.22,#YONAF1,,,,,,,1835,N,N,,,,I,,FIN
MO0957300,358,3/19/2016,1,TA00098896,,M,I,B,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.46.28,#YONAF1,,,,,,,1630,N,N,,,,,,FIN
MO0957300,479,3/19/2016,0,TA00098953,,M,B,B,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.40.12,#YONAF1,,,,,,,2310,N,N,,,,,,FIN
MO0957300,479,3/19/2016,1,TA00098954,,M,B,B,,,N,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.40.36,#YONAF1,,,,,,,2100,N,N,,,,,,FIN
MO0957300,479,3/19/2016,2,TA00098955,,F,B,A,,,S,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.40.59,#YONAF1,,,,,,,2145,N,N,,,,,,FIN
MO0957300,507,3/19/2016,0,TA00098958,,M,B,D,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.39.52,#YONAF1,,,,,,,853,Y,Y,,,,,,FIN
MO0957300,509,3/19/2016,0,TA00098971,,F,B,C,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.35.46,#YONAF1,,,,,,,225,N,Y,N,,,,,FIN
MO0957300,509,3/19/2016,1,TA00098972,,M,B,B,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.36.08,#YONAF1,,,,,,,1800,N,N,,,,,,FIN
MO0957300,500,3/19/2016,0,TA00099251,,F,B,B,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.44.12,#YONAF1,,,,,,,1500,N,N,,,,I,,FIN
MO0957300,503,3/19/2016,0,TA00099277,,M,W,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.36.34,#YONAF1,,,,,,,1950,N,N,,,,,,FIN
MO0957300,503,3/19/2016,1,TA00099278,,M,W,B,,,C,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.37.58,#YONAF1,,,,,,,2200,N,N,,,,,,FIN
MO0957300,503,3/19/2016,2,TA00099279,,M,W,B,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.44.57,#YONAF1,,,,,,,540,N,N,,,,,,FIN
MO0957300,503,3/19/2016,3,TA00099280,,M,W,C,,,C,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.45.21,#YONAF1,,,,,,,345,N,N,,,,,,FIN
MO0957300,491,3/19/2016,0,TA00099520,,F,B,D,,,S,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.37.02,#YONAF1,,,,,,,2110,N,Y,,,,,,FIN
MO0957300,491,3/19/2016,1,TA00099521,,M,B,A,,,C,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.37.32,#YONAF1,,,,,,,2005,N,N,,,,,O,FIN
MO0957300,434,3/20/2016,0,TA00099670,,M,B,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/22/2016,00.01.11,#YONAF1,,,,,,,2206,N,Y,,,,,,FIN
MO0957300,434,3/20/2016,1,TA00099671,,F,B,B,,,N,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/22/2016,00.01.34,#YONAF1,,,,,,,1917,N,Y,,,,,,FIN
MO0957300,434,3/20/2016,2,TA00099672,,F,B,B,,,N,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/22/2016,00.02.05,#YONAF1,,,,,,,2140,N,Y,,,,,,FIN
MO0957300,434,3/20/2016,3,TA00099673,,M,B,A,,,I,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/22/2016,00.02.32,#YONAF1,,,,,,,2148,N,N,,,,,,FIN
MO0957300,453,3/20/2016,0,TA00099716,,F,B,B,,,S,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.58.32,#YONAF1,,,,,,,100,N,N,N,,,,,FIN
MO0957300,459,3/20/2016,0,TA00099777,,M,B,D,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.47.47,#YONAF1,,,,,,,1829,N,N,,,,,,FIN
MO0957300,459,3/20/2016,1,TA00099778,,F,B,D,,,N,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.48.12,#YONAF1,,,,,,,1743,N,N,,,,,,FIN
MO0957300,459,3/20/2016,2,TA00099779,,F,B,C,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.48.34,#YONAF1,,,,,,,1847,N,N,,,,,,FIN
MO0957300,459,3/20/2016,3,TA00099780,,M,B,C,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.49.02,#YONAF1,,,,,,,1728,N,Y,,,,,,FIN
MO0957300,459,3/20/2016,4,TA00099781,,M,H,B,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.52.24,#YONAF1,,,,,,,1958,Y,N,,,,,,FIN
MO0957300,459,3/20/2016,5,TA00099782,,M,B,B,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.52.58,#YONAF1,,,,,,,2114,N,N,,,,,,FIN
MO0957300,459,3/20/2016,6,TA00099783,,M,U,B,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.54.01,#YONAF1,,,,,,,2216,N,N,,,,,,FIN
MO0957300,464,3/20/2016,0,TA00099786,,F,B,C,,,C,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.59.49,#YONAF1,,,,,,,1938,Y,N,,,,,,FIN
MO0957300,494,3/20/2016,0,TA00099787,,F,B,B,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.57.23,#YONAF1,,,,,,,1800,N,N,,,,,,FIN
MO0957300,479,3/20/2016,0,TA00099860,,M,B,D,,,N,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/22/2016,00.00.09,#YONAF1,,,,,,,2255,N,N,,,,,,FIN
MO0957300,507,3/20/2016,0,TA00099862,,F,W,C,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.56.14,#YONAF1,,,,,,,1322,Y,N,,,,,,FIN
MO0957300,410,3/20/2016,0,TA00099889,,F,W,B,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.54.36,#YONAF1,,,,,,,1745,N,N,,,,,,FIN
MO0957300,497,3/20/2016,0,TA00100067,,F,B,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.46.52,#YONAF1,,,,,,,1745,N,N,,,,,,FIN
MO0957300,497,3/20/2016,1,TA00100068,,M,B,D,,,C,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.47.24,#YONAF1,,,,,,,1730,N,Y,,,,,,FIN
MO0957300,500,3/20/2016,0,TA00100092,,F,B,C,,,I,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.56.40,#YONAF1,,,,,,,1835,N,Y,,,,,,FIN
MO0957300,500,3/20/2016,1,TA00100093,,F,B,B,,,C,M,E,,,,,,,,O,Y,W,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.59.01,#YONAF1,,,,,,,840,N,N,,,,I,,FIN
MO0957300,485,3/20/2016,0,TA00100132,,F,W,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/22/2016,00.00.44,#YONAF1,,,,,,,1750,N,Y,,,,,,FIN
MO0957300,510,3/20/2016,0,TA00100180,,F,B,C,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.57.47,#YONAF1,,,,,,,22,N,Y,,,,,,FIN
MO0957300,510,3/20/2016,1,TA00100181,,M,W,D,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.58.12,#YONAF1,,,,,,,1109,N,N,N,,,I,,FIN
MO0957300,491,3/20/2016,0,TA00100271,,F,W,D,,,S,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/21/2016,23.59.26,#YONAF1,,,,,,,2130,N,N,,,,,,FIN
MO0957300,453,3/21/2016,0,TA00100569,,F,B,B,,,N,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/22/2016,00.03.43,#YONAF1,,,,,,,1,N,N,,,,I,,FIN
MO0957300,385,3/21/2016,0,TA00100743,,F,B,B,,,C,,,,,,,,,,,Y,W,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/23/2016,05.28.46,#EETJR1,,,,,,,2050,N,Y,,,,I,,FIN
MO0957300,465,3/21/2016,0,TA00100760,,F,W,D,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/23/2016,05.34.44,#EETJR1,,,,,,,735,N,Y,,,,,,FIN
MO0957300,409,3/21/2016,0,TA00100867,,M,W,B,,,C,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/23/2016,05.34.12,#EETJR1,,,,,,,2145,N,N,,,,,,FIN
MO0957300,423,3/21/2016,0,TA00101122,,M,B,D,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/23/2016,05.35.42,#EETJR1,,,,,,,1628,Y,N,,,,,,FIN
MO0957300,495,3/21/2016,0,TA00101194,,M,A,C,,,N,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/23/2016,05.32.18,#EETJR1,,,,,,,2229,N,N,,,,,,FIN
MO0957300,495,3/21/2016,1,TA00101195,,F,B,C,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/23/2016,05.32.59,#EETJR1,,,,,,,2344,N,Y,,,,,,FIN
MO0957300,503,3/21/2016,0,TA00101366,,M,B,B,,,C,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/22/2016,00.03.21,#YONAF1,,,,,,,30,N,N,,,,,,FIN
MO0957300,510,3/21/2016,0,TA00101500,,F,B,D,,,N,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/23/2016,05.36.58,#EETJR1,,,,,,,1520,N,N,N,,,I,,FIN
MO0957300,510,3/21/2016,1,TA00101501,,F,B,B,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/23/2016,05.37.40,#EETJR1,,,,,,,1518,N,N,,,,,,FIN
MO0957300,488,3/21/2016,0,TA00101530,,F,B,D,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/23/2016,05.35.11,#EETJR1,,,,,,,1430,N,N,,,,,,FIN
MO0957300,491,3/21/2016,0,TA00101652,,M,B,D,,,S,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/22/2016,00.02.53,#YONAF1,,,,,,,15,N,Y,,,,,,FIN
MO0957300,513,3/21/2016,0,TA00101753,,F,W,D,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/23/2016,05.36.28,#EETJR1,,,,,,,1400,N,Y,N,,,,,FIN
MO0957300,400,3/22/2016,0,TA00102355,,M,W,C,,,C,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,19.55.56,#YONAF1,,,,,,,928,N,N,,,,,,FIN
MO0957300,423,3/22/2016,0,TA00102614,,M,B,D,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/23/2016,17.42.48,#WINJE1,,,,,,,1009,N,N,,,,,,FIN
MO0957300,495,3/22/2016,0,TA00102694,,F,B,D,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/23/2016,17.37.38,#WINJE1,,,,,,,2222,N,N,,,,,,FIN
MO0957300,495,3/22/2016,1,TA00102695,,M,B,C,,,N,M,,,S,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/23/2016,17.38.12,#WINJE1,,,,,,,2131,N,N,N,,,,,FIN
MO0957300,481,3/22/2016,0,TA00102944,,F,W,B,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/23/2016,05.33.41,#EETJR1,,,,,,,551,N,N,,,,,,FIN
MO0957300,512,3/22/2016,0,TA00103271,,F,B,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/23/2016,17.41.03,#WINJE1,,,,,,,830,N,Y,,,,,,FIN
MO0957300,512,3/22/2016,1,TA00103272,,F,W,B,,,N,M,,,S,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/23/2016,17.41.42,#WINJE1,,,,,,,1000,N,Y,N,,,,,FIN
MO0957300,513,3/22/2016,0,TA00103308,,M,B,B,,,N,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/23/2016,17.42.14,#WINJE1,,,,,,,300,N,Y,,,,,,FIN
MO0957300,453,3/23/2016,0,TA00103716,,F,B,B,,,C,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,19.44.57,#YONAF1,,,,,,,2243,N,N,,,,I,,FIN
MO0957300,456,3/23/2016,0,TA00103774,,M,B,C,,,S,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,19.44.34,#YONAF1,,,,,,,1745,N,N,,,,,,FIN
MO0957300,464,3/23/2016,0,TA00103786,,F,B,A,,,N,M,,,S,,,C,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,19.48.52,#YONAF1,,,,,,,1924,N,N,,,,,,FIN
MO0957300,494,3/23/2016,0,TA00103787,,M,W,C,,,I,M,,,S,,,,,,,Y,W,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,19.53.17,#YONAF1,,,,,,,1018,N,N,,,,,,FIN
MO0957300,479,3/23/2016,0,TA00103931,,F,B,B,,,N,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,19.50.29,#YONAF1,,,,,,,2200,N,N,,,,,,FIN
MO0957300,507,3/23/2016,0,TA00103958,,M,B,C,,,C,,,,,,,,,,,Y,,C,,Y,B,,,,,,,,I,,,,,,,,,Y,W,,R,,,O,,,3/25/2016,19.52.48,#YONAF1,,,,,,,938,Y,Y,,B,,I,,FIN
MO0957300,509,3/23/2016,0,TA00103969,,F,B,D,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,19.56.21,#YONAF1,,,,,,,1140,Y,N,N,,,,,FIN
MO0957300,509,3/23/2016,1,TA00103970,,F,W,C,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,19.56.46,#YONAF1,,,,,,,1130,Y,N,N,,,,,FIN
MO0957300,409,3/23/2016,0,TA00103991,,F,B,C,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/23/2016,17.43.21,#WINJE1,,,,,,,430,N,N,N,,,I,,FIN
MO0957300,503,3/23/2016,0,TA00104366,,M,W,B,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,19.49.12,#YONAF1,,,,,,,2100,N,N,,,,,,FIN
MO0957300,483,3/23/2016,0,TA00104416,,F,H,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,19.49.37,#YONAF1,,,,,,,2039,N,N,,,,,,FIN
MO0957300,485,3/23/2016,0,TA00104417,,M,B,B,,,C,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,19.54.51,#YONAF1,,,,,,,1300,N,N,,,,,,FIN
MO0957300,485,3/23/2016,1,TA00104418,,F,B,B,,,C,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,19.55.13,#YONAF1,,,,,,,1553,N,N,,,,,,FIN
MO0957300,485,3/23/2016,2,TA00104419,,M,B,C,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,19.55.36,#YONAF1,,,,,,,1715,N,N,,,,,,FIN
MO0957300,486,3/23/2016,0,TA00104555,,M,W,D,,,C,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,19.51.22,#YONAF1,,,,,,,330,N,N,,,,,,FIN
MO0957300,486,3/23/2016,1,TA00104556,,F,W,C,,,C,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,19.51.43,#YONAF1,,,,,,,342,N,N,,,,,,FIN
MO0957300,491,3/23/2016,0,TA00104655,,M,W,D,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,19.46.37,#YONAF1,,,,,,,2010,N,N,N,,,,,FIN
MO0957300,514,3/23/2016,0,TA00104709,,F,W,B,,,S,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,19.48.23,#YONAF1,,,,,,,2200,N,Y,N,,,,,FIN
MO0957300,434,3/24/2016,0,TA00104920,,F,B,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,23.50.44,#NIEYM1,,,,,,,1938,N,N,,,,,,FIN
MO0957300,453,3/24/2016,0,TA00104960,,M,W,B,,,N,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,23.46.30,#NIEYM1,,,,,,,2351,N,N,,,,,,FIN
MO0957300,494,3/24/2016,0,TA00105008,,M,W,D,,,S,M,E,,,,,,,F,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/26/2016,00.01.44,#NIEYM1,,,,,,,1600,N,N,,,,,,FIN
MO0957300,494,3/24/2016,1,TA00105009,,M,B,D,,,S,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/26/2016,00.02.26,#NIEYM1,,,,,,,1635,N,N,,,,,,FIN
MO0957300,358,3/24/2016,0,TA00105074,,M,W,D,,,C,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,23.54.00,#NIEYM1,,,,,,,1518,N,N,,,,,,FIN
MO0957300,358,3/24/2016,1,TA00105075,,M,B,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,23.54.47,#NIEYM1,,,,,,,2,N,N,,,,,,FIN
MO0957300,358,3/24/2016,2,TA00105076,,M,W,C,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,23.58.02,#NIEYM1,,,,,,,1312,N,N,,,,,,FIN
MO0957300,479,3/24/2016,0,TA00105133,,M,A,D,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,19.50.09,#YONAF1,,,,,,,30,N,N,,,,,,FIN
MO0957300,479,3/24/2016,1,TA00105134,,M,B,B,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,19.50.59,#YONAF1,,,,,,,15,N,N,,,,,,FIN
MO0957300,507,3/24/2016,0,TA00105144,,F,B,D,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/26/2016,00.00.59,#NIEYM1,,,,,,,800,Y,N,,,,,,FIN
MO0957300,509,3/24/2016,0,TA00105159,,F,W,B,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,23.58.51,#NIEYM1,,,,,,,825,N,Y,N,,,,,FIN
MO0957300,509,3/24/2016,1,TA00105160,,M,B,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,23.59.32,#NIEYM1,,,,,,,1050,N,N,,,,,,FIN
MO0957300,509,3/24/2016,2,TA00105161,,M,W,B,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/26/2016,00.00.13,#NIEYM1,,,,,,,1240,N,N,N,,,,,FIN
MO0957300,491,3/24/2016,0,TA00105699,,M,W,A,,,N,,E,,,,,,,,,N,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,19.48.01,#YONAF1,,,,,,,230,N,N,,,,,O,FIN
MO0957300,491,3/24/2016,1,TA00105700,,F,W,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,23.47.25,#NIEYM1,,,,,,,2205,N,N,,,,,,FIN
MO0957300,491,3/24/2016,2,TA00105701,,M,W,B,,,S,,E,,,,,,,,,Y,W,,,Y,A,C,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,23.48.36,#NIEYM1,,,,,,,2223,Y,N,,B,,I,,FIN
MO0957300,514,3/24/2016,0,TA00105741,,F,B,D,,,N,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,23.51.38,#NIEYM1,,,,,,,2010,N,Y,N,,,,,FIN
MO0957300,514,3/24/2016,1,TA00105742,,M,W,D,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/25/2016,23.52.17,#NIEYM1,,,,,,,1955,Y,Y,N,,,I,,FIN
MO0957300,516,3/25/2016,0,TA00106048,,M,B,B,,,N,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/29/2016,05.07.49,#HEIDM1,,,,,,,2120,N,N,,,,,,FIN
MO0957300,509,3/25/2016,0,TA00106182,,M,W,D,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/29/2016,05.09.21,#HEIDM1,,,,,,,2200,N,N,,,,,,FIN
MO0957300,419,3/25/2016,0,TA00106392,,F,B,C,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/29/2016,04.59.15,#HEIDM1,,,,,,,809,N,N,,,,,,FIN
MO0957300,419,3/25/2016,1,TA00106393,,M,B,C,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/29/2016,05.19.50,#HEIDM1,,,,,,,928,N,N,,,,,,FIN
MO0957300,423,3/25/2016,0,TA00106406,,F,W,D,,,C,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/29/2016,05.06.01,#HEIDM1,,,,,,,815,N,Y,,,,,,FIN
MO0957300,503,3/25/2016,0,TA00106633,,M,W,B,,,C,M,,,,I,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/29/2016,04.46.13,#HEIDM1,,,,,,,1739,N,Y,,,,,,FIN
MO0957300,510,3/25/2016,0,TA00106733,,M,B,B,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/29/2016,05.05.16,#HEIDM1,,,,,,,1523,N,Y,,,,,,FIN
MO0957300,488,3/25/2016,0,TA00106760,,F,B,D,,,N,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,3/29/2016,05.05.38,#HEIDM1,,,,,,,1532,N,N,,,,,,FIN
